191008bcb7,	,Sam,	,Sun Apr 21 23:55:29 2013,	,undo stuff I should not have committed,	,undo-stuff-I-should-not-have-committed
cfc62dadff,	,Sam,	,Mon Apr 22 03:45:03 2013,	,speed up tests add the ability to find the first notify private message,	,speed-up-tests
f980b4d16e,	,Sam,	,Mon Apr 22 04:06:59 2013,	,fix regression,	,fix-regression
467c76b2c0,	,slainer68,	,Mon Apr 22 05:16:58 2013,	,Implements support for rack-cors for API JavaScript access in end-user browser,	,Implements-support-for-rack-cors-for-API-JavaScript-access-in-end-user-browser
ae487e740c,	,Neil Lalonde,	,Mon Apr 22 13:02:24 2013,	,Add a dashboard warning when sidekiq queue has more than 100 jobs,	,Add-a-dashboard-warning-when-sidekiq-queue-has-more-than-100-jobs
439877bdb9,	,Neil Lalonde,	,Mon Apr 22 13:37:16 2013,	,Show a warning if there are email jobs in the retry queue,	,Show-a-warning-if-there-are-email-jobs-in-the-retry-queue
451a818162,	,Régis Hanol,	,Mon Apr 22 14:21:29 2013,	,do not display clicks count in oneboxes,	,do-not-display-clicks-count-in-oneboxes
7257d65082,	,Neil Lalonde,	,Mon Apr 22 15:38:48 2013,	,Add warning to dashboard if using default logo or favicon,	,Add-warning-to-dashboard-if-using-default-logo-or-favicon
47876bc4ae,	,Neil Lalonde,	,Mon Apr 22 15:57:14 2013,	,Update libv8 gem,	,Update-libv8-gem
1c41d46fa3,	,Jeff Atwood,	,Mon Apr 22 19:42:39 2013,	,improve new user welcome message a bit,	,improve-new-user-welcome-message-a-bit
726c28d776,	,Sam,	,Mon Apr 22 23:11:09 2013,	,Merge pull request #754 from slainer68/rack-cors,	,Merge-pull-request-754-from-slainer68-rack-cors
3d98659708,	,Sam,	,Tue Apr 23 01:59:04 2013,	,Merge pull request #758 from ZogStriP/do-not-display-clicks-count-in-oneboxes,	,Merge-pull-request-758-from-ZogStriP-do-not-display-clicks-count-in-oneboxes
e8172e66d2,	,Neil Lalonde,	,Mon Apr 22 16:36:01 2013,	,Add bg colour to table headings on dashboard,	,Add-bg-colour-to-table-headings-on-dashboard
fe1b979c65,	,Neil Lalonde,	,Tue Apr 23 10:29:18 2013,	,Admin Dashboard: click numbers in Users per Trust Level table to see a list of the users,	,Admin-Dashboard-click-numbers-in-Users-per-Trust-Level-table-to-see-a-list-of-the-users
fe7de44275,	,Neil Lalonde,	,Tue Apr 23 11:48:26 2013,	,Put admins and moderators counts on the same line,	,Put-admins-and-moderators-counts-on-the-same-line
06e5083950,	,Neil Lalonde,	,Tue Apr 23 12:07:58 2013,	,Dashboard links to list of admins and moderators; Move a bunch of ember routes into one file: admin_users_list_routes.js,	,Dashboard-links-to-list-of-admins-and-moderators-Move-a-bunch-of-ember-routes-into-one-file-admin_users_list_routes.js
2e8e4b7c6e,	,Neil Lalonde,	,Tue Apr 23 13:10:11 2013,	,Don't send an email for a topic that has been deleted,	,Don-t-send-an-email-for-a-topic-that-has-been-deleted
6b54f1a6b0,	,Darren Nix,	,Tue Apr 23 13:47:32 2013,	,Add clarification of how to set force_hostname,	,Add-clarification-of-how-to-set-force_hostname
631ed3df58,	,Neil Lalonde,	,Tue Apr 23 14:08:05 2013,	,Checking size of some gifs throws a Zlib::BufError. Tolerate it until we can figure out why.,	,Checking-size-of-some-gifs-throws-a-Zlib-BufError.-Tolerate-it-until-we-can-figure-out-why
72508d459b,	,Neil Lalonde,	,Tue Apr 23 15:06:13 2013,	,Use heat map on views column in topic lists,	,Use-heat-map-on-views-column-in-topic-lists
d8299914ce,	,Jeff Atwood,	,Tue Apr 23 17:15:09 2013,	,align flag text boxes,	,align-flag-text-boxes
4d6f6a8322,	,Régis Hanol,	,Tue Apr 23 20:09:36 2013,	,keep French l10n up to date,	,keep-French-l10n-up-to-date
ccae619d9a,	,Sam,	,Tue Apr 23 21:59:59 2013,	,lru cache added,	,lru-cache-added
a0665105ec,	,Sam,	,Tue Apr 23 22:00:14 2013,	,spring config,	,spring-config
0b76166ad1,	,Sam,	,Tue Apr 23 22:00:40 2013,	,inflector backport,	,inflector-backport
aa6485639b,	,Sam,	,Tue Apr 23 22:01:00 2013,	,slug column for topics, for the performance,	,slug-column-for-topics-for-the-performance
c9ed7100b1,	,Sam,	,Tue Apr 23 22:26:39 2013,	,bug fix,	,bug-fix
81673dcde8,	,Sam,	,Tue Apr 23 22:46:43 2013,	,slug memoization in the table,	,slug-memoization-in-the-table
4d9dc82be0,	,Sam,	,Wed Apr 24 00:39:31 2013,	,bug fix,	,bug-fix
737bb96737,	,Sam,	,Wed Apr 24 00:40:09 2013,	,translation accelerator,	,translation-accelerator
27edebfaef,	,Sam,	,Wed Apr 24 00:40:55 2013,	,This patch probably belongs in AR discussing with rails team,	,This-patch-probably-belongs-in-AR-discussing-with-rails-team
37867af1bb,	,Sam,	,Wed Apr 24 04:05:35 2013,	,track incoming links, amend share link to include user fix pm styling,	,track-incoming-links-amend-share-link-to-include-user
155348ca4c,	,Sam,	,Wed Apr 24 06:19:19 2013,	,Merge pull request #760 from ZogStriP/keep-french-l10n-up-to-date-2013-04-23,	,Merge-pull-request-760-from-ZogStriP-keep-french-l10n-up-to-date-2013-04-23
9651bec37c,	,Kuba Brecka,	,Wed Apr 24 06:59:05 2013,	,cs translation update,	,cs-translation-update
db2de1eff0,	,Neil Lalonde,	,Wed Apr 24 11:15:37 2013,	,Add contact_email to site settings,	,Add-contact_email-to-site-settings
23a069c907,	,Neil Lalonde,	,Wed Apr 24 11:51:33 2013,	,Show heatmap for views in suggested topics,	,Show-heatmap-for-views-in-suggested-topics
e6ad51adce,	,Neil Lalonde,	,Wed Apr 24 12:55:01 2013,	,Send contact_email along with version check,	,Send-contact_email-along-with-version-check
2310851ad2,	,Neil Lalonde,	,Wed Apr 24 14:13:20 2013,	,Send topic_count with version check requests,	,Send-topic_count-with-version-check-requests
a62fbb1b95,	,Neil Lalonde,	,Wed Apr 24 15:03:55 2013,	,Merge pull request #761 from kubabrecka/cs_update39,	,Merge-pull-request-761-from-kubabrecka-cs_update39
118b446e66,	,Neil Lalonde,	,Wed Apr 24 15:04:26 2013,	,Merge pull request #759 from darrennix/patch-2,	,Merge-pull-request-759-from-darrennix-patch-2
03d3c738c3,	,Régis Hanol,	,Wed Apr 24 21:22:35 2013,	,improve & refactor quote reply,	,improve-refactor-quote-reply
0a13b78c05,	,Sam,	,Thu Apr 25 00:22:50 2013,	,Merge pull request #767 from ZogStriP/refactor-quote-reply,	,Merge-pull-request-767-from-ZogStriP-refactor-quote-reply
ef875bba12,	,Sam,	,Thu Apr 25 03:17:43 2013,	,a spec that works like the fsm intended,	,a-spec-that-works-like-the-fsm-intended
05fb871a40,	,Sam,	,Thu Apr 25 03:22:13 2013,	,guard rspec upgrade,	,guard-rspec-upgrade
134af233ad,	,Sam,	,Thu Apr 25 03:24:22 2013,	,tell people about new autospec,	,tell-people-about-new-autospec
7abdd61354,	,Sam,	,Thu Apr 25 04:00:02 2013,	,truncate gist titles at 120,	,truncate-gist-titles-at-120
7a3a10f29f,	,Sam,	,Thu Apr 25 06:29:42 2013,	,update fast_xor cause users were reporting issues,	,update-fast_xor-cause-users-were-reporting-issues
14a99eca12,	,Régis Hanol,	,Thu Apr 25 16:29:51 2013,	,keep French l10n up to date,	,keep-French-l10n-up-to-date
e864e4141d,	,Neil Lalonde,	,Thu Apr 25 17:19:06 2013,	,Fix topic_count in version check request,	,Fix-topic_count-in-version-check-request
159c9b10d5,	,Neil Lalonde,	,Thu Apr 25 17:53:31 2013,	,Add a nag to admin dashboard if you haven't changed the title site setting from the default 'Discourse',	,Add-a-nag-to-admin-dashboard-if-you-haven-t-changed-the-title-site-setting-from-the-default-Discourse
4dbe25bfc2,	,Jeff Atwood,	,Thu Apr 25 18:41:58 2013,	,very minor new user education copy tweaks,	,very-minor-new-user-education-copy-tweaks
f8c6a47892,	,Sam,	,Thu Apr 25 18:52:41 2013,	,Merge pull request #770 from ZogStriP/keep-french-l10n-up-to-date,	,Merge-pull-request-770-from-ZogStriP-keep-french-l10n-up-to-date
f0d3500ada,	,Sam,	,Thu Apr 25 18:53:17 2013,	,Merge pull request #735 from kubabrecka/i18n_user_actions4,	,Merge-pull-request-735-from-kubabrecka-i18n_user_actions4
71d2903879,	,Merp,	,Thu Apr 25 20:06:31 2013,	,Bugfix for change password button in user preferences, fixed bad function parameter name passed to forgot_password.,	,Bugfix-for-change-password-button-in-user-preferences-fixed-bad-function-parameter-name-passed-to-forgot_password
bb30ccb5db,	,Sam,	,Thu Apr 25 20:52:49 2013,	,Merge pull request #772 from Merp/master,	,Merge-pull-request-772-from-Merp-master
1076aa50a8,	,Sam,	,Thu Apr 25 21:45:35 2013,	,big gem update,	,big-gem-update
9cf03b352c,	,Sam,	,Thu Apr 25 21:46:48 2013,	,fix rspec runner for neil,	,fix-rspec-runner-for-neil
14f33b80e4,	,Sam,	,Thu Apr 25 21:47:10 2013,	,lets not let without a block rspec gets very upset,	,lets-not-let-without-a-block-rspec-gets-very-upset
eb085beea8,	,Sam,	,Thu Apr 25 23:57:33 2013,	,attempt to fix the UTF-8 warn in the log, turns out this runs really deep, when you hit deliver in test it clones the mail not setting charset properly, leaving as is for today but fixing prod at least,	,attempt-to-fix-the-UTF-8-warn-in-the-log-turns-out-this-runs-really-deep-when-you-hit-deliver-in-test-it-clones-the-mail-not-setting-charset-properly-leaving-as-is-for-today-but-fixing-prod-at-least
67dc590794,	,Sam,	,Thu Apr 25 23:57:50 2013,	,gem downgrade to keep guard happy,	,gem-downgrade-to-keep-guard-happy
5ccc3edcbe,	,Sam,	,Thu Apr 25 23:58:11 2013,	,bug fixes with test runner,	,bug-fixes-with-test-runner
7d9fd350d3,	,Sam,	,Thu Apr 25 23:58:30 2013,	,dup is critical cause people are mucking with stuff that comes out of the cache,	,dup-is-critical-cause-people-are-mucking-with-stuff-that-comes-out-of-the-cache
a56a926582,	,Sam,	,Thu Apr 25 23:59:02 2013,	,seed fu should not run before the suite, just before fork we have no seeds.rb so do nothing there,	,seed-fu-should-not-run-before-the-suite-just-before-fork
f9e33ec6b8,	,Sam,	,Fri Apr 26 02:18:41 2013,	,store ip address and current user with incoming links make links long an readable in share dialog,	,store-ip-address-and-current-user-with-incoming-links
b82e408351,	,Sam,	,Fri Apr 26 02:56:28 2013,	,add list unsubscribe,	,add-list-unsubscribe
07b9c47efe,	,Régis Hanol,	,Fri Apr 26 06:56:05 2013,	,force the browse dialog to only accept images,	,force-the-browse-dialog-to-only-accept-images
6063f81946,	,Neil Lalonde,	,Fri Apr 26 13:10:41 2013,	,Show something on categories page when js is disabled,	,Show-something-on-categories-page-when-js-is-disabled
a1c879668d,	,Jeff Atwood,	,Fri Apr 26 16:09:40 2013,	,f**k you && and ||,	,f-k-you-and
c589b4b187,	,Neil Lalonde,	,Fri Apr 26 14:52:40 2013,	,Add a js spec for admin/report model, and find a bug too,	,Add-a-js-spec-for-admin-report-model-and-find-a-bug-too
1375954fbc,	,Neil Lalonde,	,Fri Apr 26 17:13:20 2013,	,Add title tags to dashboard stats to show percent change from previous period,	,Add-title-tags-to-dashboard-stats-to-show-percent-change-from-previous-period
dd9ea50456,	,Jeff Atwood,	,Fri Apr 26 17:34:03 2013,	,fix username lookup regex for mentions,	,fix-username-lookup-regex-for-mentions
01e0226086,	,Jeff Atwood,	,Fri Apr 26 18:11:26 2013,	,ignore username matches inside <pre> or <code>,	,ignore-username-matches-inside-pre-or-code
2e2160f964,	,Jeff Atwood,	,Fri Apr 26 18:26:59 2013,	,oops my bad,	,oops-my-bad
514df5441a,	,Jeff Atwood,	,Fri Apr 26 18:32:26 2013,	,these parens!,	,these-parens
bbf982984d,	,Neil Lalonde,	,Fri Apr 26 18:30:21 2013,	,Add TOS and Privacy Policy site settings that can link to external sites.,	,Add-TOS-and-Privacy-Policy-site-settings-that-can-link-to-external-sites
eae2e74152,	,Jeff Atwood,	,Fri Apr 26 20:15:09 2013,	,Merge pull request #774 from ZogStriP/patch-1,	,Merge-pull-request-774-from-ZogStriP-patch-1
abfcb93904,	,Jon Roes,	,Fri Apr 26 21:45:53 2013,	,use oj for json encoding,	,use-oj-for-json-encoding
dca2fbcefc,	,Régis Hanol,	,Sat Apr 27 14:26:17 2013,	,add meaningful error message on upload [fixes #773],	,add-meaningful-error-message-on-upload-fixes-773
b30445c3ef,	,Jeff Atwood,	,Sat Apr 27 15:03:12 2013,	,Merge pull request #777 from ZogStriP/meaningful-error-message-on-upload,	,Merge-pull-request-777-from-ZogStriP-meaningful-error-message-on-upload
0b222550f7,	,Régis Hanol,	,Sat Apr 27 20:37:53 2013,	,flash draft status when requirements are not met for new users,	,flash-draft-status-when-requirements-are-not-met-for-new-users
7b8c40028e,	,Jeff Atwood,	,Sat Apr 27 21:16:40 2013,	,Merge pull request #779 from ZogStriP/flash-draft-status-for-new-users,	,Merge-pull-request-779-from-ZogStriP-flash-draft-status-for-new-users
057b4768e6,	,Jonathan Roes,	,Sat Apr 27 23:02:23 2013,	,strip whitespace when changing e-mail addresses,	,strip-whitespace-when-changing-e-mail-addresses
a6d2c9db03,	,Sam,	,Sun Apr 28 03:42:10 2013,	,Merge pull request #776 from jroes/use-oj,	,Merge-pull-request-776-from-jroes-use-oj
9e3b70c20e,	,Jeff Atwood,	,Sun Apr 28 05:03:30 2013,	,Merge pull request #780 from jroes/fix-778,	,Merge-pull-request-780-from-jroes-fix-778
76e447ff8d,	,Sander Datema,	,Sun Apr 28 09:42:21 2013,	,Updates to Dutch translation,	,Updates-to-Dutch-translation
9bc8faeaf2,	,Ryan Boland,	,Thu Apr 25 19:16:29 2013,	,added rottentomatoes.com onebox,	,added-rottentomatoes.com-onebox
a651270c09,	,Régis Hanol,	,Sun Apr 28 19:38:14 2013,	,FIX: right click on selection deselects,	,FIX-right-click-on-selection-deselects
ede9d2a0a8,	,Régis Hanol,	,Sun Apr 28 20:02:04 2013,	,show diff in post history view,	,show-diff-in-post-history-view
1b3faaa60f,	,Sam,	,Sun Apr 28 22:01:31 2013,	,Merge pull request #785 from ZogStriP/show-diff-in-history-view,	,Merge-pull-request-785-from-ZogStriP-show-diff-in-history-view
c850dd9f88,	,Sam,	,Sun Apr 28 22:01:55 2013,	,Merge pull request #784 from ZogStriP/fix-right-click-on-selection-deselects,	,Merge-pull-request-784-from-ZogStriP-fix-right-click-on-selection-deselects
b5e01e5a87,	,Sam,	,Sun Apr 28 22:05:41 2013,	,Merge pull request #782 from sanderdatema/dutch_translation,	,Merge-pull-request-782-from-sanderdatema-dutch_translation
4f77c61654,	,Hugo Almeida,	,Sun Apr 28 23:02:11 2013,	,Fixed combo boxes display in edit history,	,Fixed-combo-boxes-display-in-edit-history
a99efecb39,	,Sam,	,Sun Apr 28 23:46:50 2013,	,Merge pull request #783 from bolandrm/rotten_tomatoes_onebox,	,Merge-pull-request-783-from-bolandrm-rotten_tomatoes_onebox
5cfcdc7ef0,	,Sam,	,Mon Apr 29 02:33:24 2013,	,backend for secure categories mostly done (todo pm groups),	,backend-for-secure-categories-mostly-done-todo-pm-groups
f44fe3e689,	,Sam,	,Mon Apr 29 02:52:56 2013,	,dear smoke test, I love you, thanks ... the management,	,dear-smoke-test-I-love-you-thanks-.-the-management
56a6c96f38,	,Sam,	,Mon Apr 29 03:11:20 2013,	,same as previous commit, but with more force,	,same-as-previous-commit-but-with-more-force
2ff244a7ca,	,Pablo Corral,	,Mon Apr 29 09:31:29 2013,	,new oneboxer for Slideshare,	,new-oneboxer-for-Slideshare
60208e3ded,	,Neil Lalonde,	,Mon Apr 29 11:16:11 2013,	,Merge pull request #787 from PabloC/master,	,Merge-pull-request-787-from-PabloC-master
dc07563c0d,	,Neil Lalonde,	,Sun Apr 28 16:58:14 2013,	,Add unstarred_at column to topic_users so we can permanently track when topics are starred,	,Add-unstarred_at-column-to-topic_users-so-we-can-permanently-track-when-topics-are-starred
eb151d440b,	,Neil Lalonde,	,Mon Apr 29 11:38:43 2013,	,Don't call discourse hub during user destroy if hub integration is disabled,	,Don-t-call-discourse-hub-during-user-destroy-if-hub-integration-is-disabled
d27164f045,	,Pablo Corral,	,Mon Apr 29 13:42:52 2013,	,fix to add slideshare to the whitelist,	,fix-to-add-slideshare-to-the-whitelist
ba93220e2a,	,Neil Lalonde,	,Mon Apr 29 14:24:03 2013,	,Merge pull request #788 from PabloC/master,	,Merge-pull-request-788-from-PabloC-master
65eacbc7b0,	,Jeff Atwood,	,Mon Apr 29 15:33:47 2013,	,disallow style-change only PRs,	,disallow-style-change-only-PRs
96a992db19,	,Jeff Atwood,	,Mon Apr 29 15:36:26 2013,	,add links to github issues and meta,	,add-links-to-github-issues-and-meta
3673744e6d,	,Jeff Atwood,	,Mon Apr 29 16:09:34 2013,	,Merge pull request #786 from GriffinHeart/fix-history-combo,	,Merge-pull-request-786-from-GriffinHeart-fix-history-combo
442be64d5e,	,Neil Lalonde,	,Mon Apr 29 16:37:08 2013,	,Show an excerpt of a pinned topic's body in the topic list,	,Show-an-excerpt-of-a-pinned-topic-s-body-in-the-topic-list
f517fa6099,	,Neil Lalonde,	,Mon Apr 29 16:46:49 2013,	,Oops, jshint fail. I never remember the triple equals,	,Oops-jshint-fail.-I-never-remember-the-triple-equals
6e48f5afbe,	,Neil Lalonde,	,Mon Apr 29 17:55:27 2013,	,Version bump to v0.8.8,	,Version-bump-to-v0.8.8
50349e84fe,	,Jeff Atwood,	,Mon Apr 29 18:12:01 2013,	,incorrect copy on Markdown linebreak setting,	,incorrect-copy-on-Markdown-linebreak-setting
017ee7c2da,	,Régis Hanol,	,Mon Apr 29 20:34:19 2013,	,FIX: [security bug] XHR check bypass,	,FIX-security-bug-XHR-check-bypass
52bad538a1,	,Régis Hanol,	,Mon Apr 29 21:16:38 2013,	,FIX: Shift+Click to select text does not work in topics,	,FIX-Shift-Click-to-select-text-does-not-work-in-topics
bb82d44ccc,	,Sam,	,Mon Apr 29 22:31:52 2013,	,Merge pull request #790 from ZogStriP/fix-security-bug-XHR-check-bypass,	,Merge-pull-request-790-from-ZogStriP-fix-security-bug-XHR-check-bypass
fc56e51cc6,	,Sam,	,Mon Apr 29 22:35:13 2013,	,Merge pull request #792 from ZogStriP/fix-shift-click-to-select-text-does-not-work-in-topics,	,Merge-pull-request-792-from-ZogStriP-fix-shift-click-to-select-text-does-not-work-in-topics
94a578e4b2,	,Sam Saffron,	,Mon Apr 29 22:43:21 2013,	,ignore assets fix runner so it works on mac get rid of some test warnings,	,ignore-assets
b25a5a20bb,	,Sam,	,Mon Apr 29 23:25:55 2013,	,option to strip links from excerpts,	,option-to-strip-links-from-excerpts
855ba562ac,	,Sam,	,Mon Apr 29 23:49:01 2013,	,api was not showing api key cause model in ember is just partial advice that is sometimes followed up,	,api-was-not-showing-api-key-cause-model-in-ember-is-just-partial-advice-that-is-sometimes-followed-up
50c9bf4086,	,Michael Brown,	,Mon Apr 29 23:54:51 2013,	,Vagrant docs update,	,Vagrant-docs-update
8a04cc05aa,	,Sam,	,Tue Apr 30 00:01:34 2013,	,render :json appears to have changed ... this is odd ... better add some tests,	,render-json-appears-to-have-changed-.-this-is-odd-.-better-add-some-tests
b7fc8ac33c,	,Jeff Atwood,	,Tue Apr 30 00:18:21 2013,	,Merge pull request #793 from Supermathie/build-doc-changes,	,Merge-pull-request-793-from-Supermathie-build-doc-changes
cef9a74053,	,Sam,	,Tue Apr 30 02:29:57 2013,	,route for markdown /md/topic_id/post_number,	,route-for-markdown-md-topic_id-post_number
b7aacfe86a,	,Sam,	,Tue Apr 30 02:30:12 2013,	,topic allowed groups for pms,	,topic-allowed-groups-for-pms
0cdeb88f29,	,Fayimora Femi-Balogun,	,Tue Apr 30 05:09:30 2013,	,Fix misspelling,	,Fix-misspelling
560bf4dcef,	,Sam,	,Tue Apr 30 05:34:44 2013,	,Merge pull request #794 from fayimora/patch-1,	,Merge-pull-request-794-from-fayimora-patch-1
acc4f73ba0,	,Sam,	,Tue Apr 30 08:54:30 2013,	,very subtle, autospec was not using inotify if guard was already running,	,very-subtle-autospec-was-not-using-inotify-if-guard-was-already-running
ff309cf024,	,Régis Hanol,	,Tue Apr 30 09:48:58 2013,	,FIX: shift+click on links,	,FIX-shift-click-on-links
ea5d86a533,	,Neil Lalonde,	,Tue Apr 30 11:59:22 2013,	,Remove imdb onebox for legal reasons,	,Remove-imdb-onebox-for-legal-reasons
6f0d68fe5f,	,Neil Lalonde,	,Tue Apr 30 12:35:41 2013,	,Align star to the top of the line in topic list for topics showing excerpts,	,Align-star-to-the-top-of-the-line-in-topic-list-for-topics-showing-excerpts
20d73a4151,	,Neil Lalonde,	,Tue Apr 30 12:52:12 2013,	,Fix bookmarks admin dashboard counts to include bookmarks that were deleted,	,Fix-bookmarks-admin-dashboard-counts-to-include-bookmarks-that-were-deleted
51f16333be,	,Jeff Atwood,	,Tue Apr 30 15:45:27 2013,	,increase default max_likes to 50,	,increase-default-max_likes-to-50
6d19db23bb,	,Jeff Atwood,	,Tue Apr 30 16:29:03 2013,	,too many pleases,	,too-many-pleases
180c021940,	,Jeff Atwood,	,Tue Apr 30 16:54:14 2013,	,normalize on "private message" vs "conversation",	,normalize-on-private-message-vs-conversation
58dbfa1b91,	,Sam,	,Tue Apr 30 19:02:24 2013,	,Merge pull request #796 from ZogStriP/fix-shift-clicks-on-links,	,Merge-pull-request-796-from-ZogStriP-fix-shift-clicks-on-links
7276542231,	,Sam,	,Tue Apr 30 19:49:28 2013,	,firefox used to display "loading..." on back sometimes,	,firefox-used-to-display-loading.-on-back-sometimes
2c4bd484af,	,Sam,	,Tue Apr 30 20:04:47 2013,	,vagrant detection attempt,	,vagrant-detection-attempt
8b419794f9,	,Sam,	,Tue Apr 30 20:29:39 2013,	,added option to force polling instead of messing with the detection,	,added-option-to-force-polling-instead-of-messing-with-the-detection
fc07fcbd9d,	,Sam,	,Tue Apr 30 20:34:22 2013,	,oops,	,oops
08ce46e7ed,	,Sam,	,Tue Apr 30 20:52:31 2013,	,:s/POST/REPLY/g,	,s-POST-REPLY-g
e5c5c0bbb3,	,Sam,	,Tue Apr 30 21:04:47 2013,	,no_js to use site customisations,	,no_js-to-use-site-customisations
3b784b50cc,	,Sam,	,Tue Apr 30 21:16:13 2013,	,correct base url in emoji so I can close bug,	,correct-base-url-in-emoji-so-I-can-close-bug
67372a8a0d,	,Jeff Atwood,	,Wed May 1 01:52:35 2013,	,simplify pinning message a bit,	,simplify-pinning-message-a-bit
e4a76812a6,	,Sam,	,Wed May 1 02:37:27 2013,	,this is a slightly round about way of making our self oneboxes sane shrunk avatar to 60px, added global whitelisting,	,this-is-a-slightly-round-about-way-of-making-our-self-oneboxes-sane
ed68a1ec81,	,Kuba Brecka,	,Wed May 1 09:41:31 2013,	,cs translation update,	,cs-translation-update
5f4dbd6ddc,	,Neil Lalonde,	,Wed May 1 11:48:42 2013,	,Use tos_url site setting in flag modal if it's set,	,Use-tos_url-site-setting-in-flag-modal-if-it-s-set
132ee8a8e2,	,Michael Brown,	,Wed May 1 14:28:34 2013,	,message_bus: support ps on FreeBSD,	,message_bus-support-ps-on-FreeBSD
eb8cbaa91b,	,David Celis,	,Wed May 1 17:10:51 2013,	,Allow clockwork to be run using the daemons gem,	,Allow-clockwork-to-be-run-using-the-daemons-gem
2c1b75fc36,	,Régis Hanol,	,Wed May 1 18:07:23 2013,	,keep French l10n up to date,	,keep-French-l10n-up-to-date
38ed86d0c5,	,Neil Lalonde,	,Wed May 1 18:12:02 2013,	,Add reports for IncomingLinks on admin dashboard,	,Add-reports-for-IncomingLinks-on-admin-dashboard
3c7afeb233,	,Neil Lalonde,	,Wed May 1 19:10:31 2013,	,Fix incoming links dashboard data when topic record can't be found,	,Fix-incoming-links-dashboard-data-when-topic-record-can-t-be-found
f67f62ccb2,	,Régis Hanol,	,Wed May 1 19:20:12 2013,	,removes rounded corners on images in posts,	,removes-rounded-corners-on-images-in-posts
43c767fb0d,	,Sam,	,Wed May 1 19:22:40 2013,	,Merge pull request #802 from ZogStriP/keep-french-l10n-up-to-date,	,Merge-pull-request-802-from-ZogStriP-keep-french-l10n-up-to-date
72aee82a07,	,Sam,	,Wed May 1 19:27:13 2013,	,Merge pull request #803 from ZogStriP/remove-rounded-corners-on-images-in-posts,	,Merge-pull-request-803-from-ZogStriP-remove-rounded-corners-on-images-in-posts
7b0a02c273,	,Sam,	,Wed May 1 19:27:51 2013,	,Merge pull request #801 from goodbrews/clockworkd-fix,	,Merge-pull-request-801-from-goodbrews-clockworkd-fix
10a3374cf4,	,Sam,	,Wed May 1 19:34:31 2013,	,Merge pull request #799 from Supermathie/freebsd-ps,	,Merge-pull-request-799-from-Supermathie-freebsd-ps
3bf3b130cc,	,Sam,	,Wed May 1 19:35:04 2013,	,Merge pull request #798 from kubabrecka/cs_update40,	,Merge-pull-request-798-from-kubabrecka-cs_update40
f71f7d166c,	,Régis Hanol,	,Wed May 1 20:22:31 2013,	,FIX: when topic is closed, you can still invite someone to reply,	,FIX-when-topic-is-closed-you-can-still-invite-someone-to-reply
d6feb8f37f,	,Jeff Atwood,	,Wed May 1 21:07:09 2013,	,Merge pull request #804 from ZogStriP/fix-when-topic-is-closed-you-can-still-invite-someone-to-reply,	,Merge-pull-request-804-from-ZogStriP-fix-when-topic-is-closed-you-can-still-invite-someone-to-reply
6be26f5316,	,David Celis,	,Wed May 1 14:49:13 2013,	,Update to Imgur API v3,	,Update-to-Imgur-API-v3
e59ab32210,	,Sam,	,Thu May 2 00:52:00 2013,	,Merge pull request #800 from goodbrews/imgur-api-v3,	,Merge-pull-request-800-from-goodbrews-imgur-api-v3
65cd00cf25,	,Sam,	,Thu May 2 01:15:17 2013,	,moderators now have teeth, more at http://meta.discourse.org/t/moderator-permission-set/6307/5 allow pms to be targetted at groups,	,moderators-now-have-teeth-more-at-http-meta.discourse.org-t-moderator-permission-set-6307-5
5ec52bd2e9,	,Sam,	,Thu May 2 03:22:27 2013,	,:s/moderator?/staff/g ... our naming was kind of crazy, renamed moderator? to staff,	,s-moderator-staff-g-.-our-naming-was-kind-of-crazy-renamed-moderator-to-staff
cb9a89940a,	,Sam,	,Thu May 2 03:40:44 2013,	,display admin/mod status on user page,	,display-admin-mod-status-on-user-page
99283e757f,	,Sam,	,Thu May 2 06:08:32 2013,	,staff rename forgotten,	,staff-rename-forgotten
9dceef3fa6,	,Kuba Brecka,	,Thu May 2 06:27:43 2013,	,cs translation update,	,cs-translation-update
40f631b5c1,	,Sam,	,Thu May 2 08:29:45 2013,	,fix style,	,fix-style
7b44c83b50,	,Neil Lalonde,	,Thu May 2 11:52:37 2013,	,Trying to improve dashboard layout with the referral stats on the right,	,Trying-to-improve-dashboard-layout-with-the-referral-stats-on-the-right
63b221970d,	,Régis Hanol,	,Thu May 2 17:31:43 2013,	,Add a clear pin link in the list topics view,	,Add-a-clear-pin-link-in-the-list-topics-view
3a0e41ab90,	,Régis Hanol,	,Thu May 2 18:04:04 2013,	,keep French l10n up to date,	,keep-French-l10n-up-to-date
3ca263568e,	,Sam,	,Thu May 2 19:45:46 2013,	,Merge pull request #806 from ZogStriP/clear-pin-link-in-list-topics-view,	,Merge-pull-request-806-from-ZogStriP-clear-pin-link-in-list-topics-view
4d2c28e8b2,	,Sam,	,Thu May 2 19:55:56 2013,	,added setting to flush redis if you feel like doing so in dev,	,added-setting-to-flush-redis-if-you-feel-like-doing-so-in-dev
2648039a99,	,Kushal,	,Thu May 2 21:10:00 2013,	,In client.en.yml, add a comma after a leading sorry,	,In-client.en.yml-add-a-comma-after-a-leading-sorry
5d014c633b,	,David Celis,	,Thu May 2 22:53:37 2013,	,Add sample Capistrano deployment files,	,Add-sample-Capistrano-deployment-files
